learning_rate	which_rules	which_responses	word	weight	updated_weight	mean_reg
1.1	irregular	own	brive	0.6233257410830562	0.6233257410830562	0.25
1.1	irregular	own	brurn	0.9835884467748506	0.38135673580549284	0.4583333333333333
1.1	irregular	own	cheel	0.7033649711464584	0.7033649711464584	0.6521739130434783
1.1	irregular	own	cheem	1	1	0.46153846153846156
1.1	irregular	own	cheen	1	1	0.6521739130434783
1.1	irregular	own	chim	0.8541500394431276	0.8541500394431276	0.3333333333333333
1.1	irregular	own	chite	0.8602176784612262	0.8602176784612262	0.3333333333333333
1.1	irregular	own	dreen	1	1	0.5652173913043478
1.1	irregular	own	dreep	0.5484932856105598	0.4690817698325519	0.23076923076923078
1.1	irregular	own	drell	0.9155899592136832	0.3350589949370717	0.46153846153846156
1.1	irregular	own	drurn	0.9835884467748506	0.4525490781855637	0.5217391304347826
1.1	irregular	own	dweep	0.5319307624339821	0.46236188787852345	0.3076923076923077
1.1	irregular	own	dwide	0.7841681456376568	0.46982032043165184	0.3076923076923077
1.1	irregular	own	dwill	0.9155899592136832	0.3350589949370717	0.46153846153846156
1.1	irregular	own	dwim	0.7138711619353876	0.47579478783716345	0.4583333333333333
1.1	irregular	own	dwing	0.7062877882701784	0.5580028084180477	0.5384615384615384
1.1	irregular	own	dwink	0.8998676870443899	0.8195720976833936	0.34782608695652173
1.1	irregular	own	feem	1	1	0.6086956521739131
1.1	irregular	own	fide	0.9154709676018904	0.8613290054045327	0.4230769230769231
1.1	irregular	own	fim	0.8393380184291316	0.8393380184291316	0.6153846153846154
1.1	irregular	own	fleel	1	1	0.46153846153846156
1.1	irregular	own	frim	0.8248619149777238	0.708567555089598	0.782608695652174
1.1	irregular	own	geem	1	1	0.6956521739130435
1.1	irregular	own	geeve	0.9209183614324898	0.9209183614324898	0.6086956521739131
1.1	irregular	own	gim	0.7138711619353876	0.5661285232552659	0.6153846153846154
1.1	irregular	own	glill	0.9155899592136832	0.38076628777099597	0.4583333333333333
1.1	irregular	own	gline	0.8761751979855581	0.7757022207801937	0.6153846153846154
1.1	irregular	own	gling	0.7568219552724097	0.6636195974770531	0.6086956521739131
1.1	irregular	own	glink	0.7409149085767697	0.6195529891572252	0.4166666666666667
1.1	irregular	own	greel	1	1	0.5652173913043478
1.1	irregular	own	greem	1	1	0.5769230769230769
1.1	irregular	own	gring	0.7375500849042943	0.6330247526546288	0.34782608695652173
1.1	irregular	own	grink	0.7403984313448542	0.7403984313448542	0.34615384615384615
1.1	irregular	own	gurn	0.6778384157579144	0.580218897241693	0.4166666666666667
1.1	irregular	own	hurn	0.9835884467748506	0.4525490781855637	0.6956521739130435
1.1	irregular	own	jeem	1	1	0.5833333333333334
1.1	irregular	own	jine	0.808393059246601	0.808393059246601	0.5217391304347826
1.1	irregular	own	jink	0.7409149085767697	0.5268598196760153	0.6086956521739131
1.1	irregular	own	jurn	0.6778384157579144	0.580218897241693	0.625
1.1	irregular	own	kleel	1	1	0.34615384615384615
1.1	irregular	own	kleem	1	1	0.625
1.1	irregular	own	klide	0.7829016668651589	0.5961595126185113	0.4230769230769231
1.1	irregular	own	klill	0.9155899592136832	0.38076628777099597	0.5416666666666666
1.1	irregular	own	klite	0.7718415267971652	0.4924150872216412	0.3333333333333333
1.1	irregular	own	kreen	1	1	0.5416666666666666
1.1	irregular	own	lell	0.9155899592136832	0.33992239737895563	0.5652173913043478
1.1	irregular	own	ming	0.7835746010100221	0.6525503919033823	0.6086956521739131
1.1	irregular	own	murn	0.6778384157579144	0.5473315654704882	0.6153846153846154
1.1	irregular	own	neem	1	1	0.5416666666666666
1.1	irregular	own	neen	1	1	0.5384615384615384
1.1	irregular	own	nink	0.7409149085767697	0.6195529891572252	0.375
1.1	irregular	own	pite	0.945188202887024	0.9451882028870241	0.4166666666666667
1.1	irregular	own	pleel	1	1	0.3333333333333333
1.1	irregular	own	pline	0.8761751979855581	0.6235711166964809	0.6956521739130435
1.1	irregular	own	preem	1	1	0.5769230769230769
1.1	irregular	own	prill	0.9155899592136832	0.3350589949370717	0.7692307692307693
1.1	irregular	own	pring	0.7375500849042943	0.5587328249962024	0.2916666666666667
1.1	irregular	own	prurn	0.9835884467748506	0.38135673580549284	0.5833333333333334
1.1	irregular	own	quide	0.7841681456376568	0.4613753609449557	0.43478260869565216
1.1	irregular	own	quing	0.7062877882701784	0.5580028084180477	0.38461538461538464
1.1	irregular	own	quink	0.8998676870443899	0.8195720976833936	0.6086956521739131
1.1	irregular	own	rurn	0.9835884467748506	0.4525490781855637	0.5652173913043478
1.1	irregular	own	schmeem	1	1	0.5652173913043478
1.1	irregular	own	schmim	0.7897565020866556	0.6315439831312811	0.5384615384615384
1.1	irregular	own	schmine	0.9169076686720172	0.7809796550924122	0.6666666666666666
1.1	irregular	own	schmite	0.7718415267971652	0.4512703017078917	0.34782608695652173
1.1	irregular	own	shing	0.6140059072911342	0.6140059072911342	0.3333333333333333
1.1	irregular	own	shreen	1	1	0.6153846153846154
1.1	irregular	own	shreep	0.5484932856105598	0.451692167938981	0.20833333333333334
1.1	irregular	own	shride	0.5176953847473417	0.39033601905477566	0.38461538461538464
1.1	irregular	own	shring	0.7375500849042943	0.6330247526546288	0.30434782608695654
1.1	irregular	own	skeen	1	1	0.5
1.1	irregular	own	skeep	0.5319307624339821	0.46236188787852345	0.3076923076923077
1.1	irregular	own	skell	0.9155899592136832	0.3350589949370717	0.46153846153846156
1.1	irregular	own	sking	0.8495007220414647	0.8495007220414647	0.25
1.1	irregular	own	skrill	0.9155899592136832	0.38076628777099597	0.5833333333333334
1.1	irregular	own	skrine	0.5958105755120673	0.5129435065013105	0.5
1.1	irregular	own	skrink	0.7403984313448542	0.7403984313448542	0.3076923076923077
1.1	irregular	own	skrurn	0.9835884467748506	0.44145342186145	0.6153846153846154
1.1	irregular	own	skurn	0.9835884467748506	0.44145342186145	0.5769230769230769
1.1	irregular	own	sleel	1	1	0.3076923076923077
1.1	irregular	own	slill	0.9155899592136832	0.3350589949370717	0.6923076923076923
1.1	irregular	own	sline	0.8761751979855581	0.6220521976884928	0.5
1.1	irregular	own	slive	0.7255085865447082	0.7255085865447082	0.5217391304347826
1.1	irregular	own	slurn	0.9835884467748506	0.38135673580549284	0.7083333333333334
1.1	irregular	own	smill	0.9155899592136832	0.33992239737895563	0.5652173913043478
1.1	irregular	own	smim	0.7897565020866556	0.5716149986784878	0.375
1.1	irregular	own	smink	0.929725211155199	0.929725211155199	0.46153846153846156
1.1	irregular	own	sneem	1	1	0.5416666666666666
1.1	irregular	own	sneen	1	1	0.6521739130434783
1.1	irregular	own	sneep	0.6330236380813812	0.5522016025098342	0.34782608695652173
1.1	irregular	own	snine	0.8761751979855581	0.7757022207801937	0.6538461538461539
1.1	irregular	own	sning	0.8234186488596761	0.8234186488596761	0.391304347826087
1.1	irregular	own	snink	0.7409149085767697	0.6195529891572252	0.3333333333333333
1.1	irregular	own	snite	0.7718415267971652	0.4796215622286827	0.3076923076923077
1.1	irregular	own	snurn	0.9835884467748506	0.44145342186145	0.6153846153846154
1.1	irregular	own	sping	0.8495007220414647	0.8495007220414647	0.20833333333333334
1.1	irregular	own	splide	0.7829016668651589	0.56503582024407	0.25
1.1	irregular	own	spling	0.7568219552724097	0.6606323424195096	0.3076923076923077
1.1	irregular	own	splink	0.7409149085767697	0.5268598196760153	0.43478260869565216
1.1	irregular	own	splive	0.7255085865447082	0.7255085865447082	0.6086956521739131
1.1	irregular	own	splurn	0.9835884467748506	0.4525490781855637	0.7391304347826086
1.1	irregular	own	spreem	1	1	0.46153846153846156
1.1	irregular	own	sprell	0.9155899592136832	0.33992239737895563	0.6521739130434783
1.1	irregular	own	spride	0.5635008056678296	0.5033698702835249	0.23076923076923078
1.1	irregular	own	sprurn	0.9835884467748506	0.44145342186145	0.6538461538461539
1.1	irregular	own	squeen	1	1	0.5833333333333334
1.1	irregular	own	squeep	0.5319307624339821	0.42928343155251425	0.2916666666666667
1.1	irregular	own	squide	0.7841681456376568	0.5326605866547778	0.25
1.1	irregular	own	squine	0.9371183282858644	0.9371183282858643	0.6538461538461539
1.1	irregular	own	squite	0.7718415267971652	0.4924150872216412	0.3333333333333333
1.1	irregular	own	stell	0.9155899592136832	0.33992239737895563	0.5652173913043478
1.1	irregular	own	streel	1	1	0.4782608695652174
1.1	irregular	own	streen	1	1	0.5
1.1	irregular	own	strill	0.9155899592136832	0.33992239737895563	0.8260869565217391
1.1	irregular	own	strim	0.8248619149777238	0.7582732639789992	0.375
1.1	irregular	own	strine	0.5958105755120673	0.5333600307503374	0.4782608695652174
1.1	irregular	own	strink	0.7403984313448542	0.7403984313448542	0.3076923076923077
1.1	irregular	own	strite	0.5223415272025212	0.4002491260071648	0.20833333333333334
1.1	irregular	own	surn	0.9835884467748506	0.44145342186145	0.6153846153846154
1.1	irregular	own	sweel	1	1	0.43478260869565216
1.1	irregular	own	swide	0.7841681456376568	0.5326605866547778	0.16666666666666666
1.1	irregular	own	swite	0.7718415267971652	0.4796215622286827	0.4230769230769231
1.1	irregular	own	swurn	0.9835884467748506	0.38135673580549284	0.6666666666666666
1.1	irregular	own	theel	0.6776013984474349	0.6776013984474349	0.20833333333333334
1.1	irregular	own	theep	0.6330236380813812	0.5017651644020493	0.4166666666666667
1.1	irregular	own	thide	0.8103906228224429	0.8103906228224429	0.23076923076923078
1.1	irregular	own	threll	0.9155899592136832	0.38076628777099597	0.4583333333333333
1.1	irregular	own	thride	0.5176953847473417	0.4075995647880391	0.34782608695652173
1.1	irregular	own	thrim	0.8248619149777238	0.7582732639789992	0.4166666666666667
1.1	irregular	own	thring	0.7375500849042943	0.6330247526546288	0.5217391304347826
1.1	irregular	own	thurn	0.9835884467748506	0.4525490781855637	0.5217391304347826
1.1	irregular	own	trell	0.9155899592136832	0.33992239737895563	0.6521739130434783
1.1	irregular	own	trine	0.5958105755120673	0.5333600307503374	0.34782608695652173
1.1	irregular	own	trink	0.6161333976380446	0.6161333976380446	0.2916666666666667
1.1	irregular	own	trurn	0.9835884467748506	0.44145342186145	0.6923076923076923
1.1	irregular	own	twell	0.7717736258285047	0.7717736258285047	0.5652173913043478
1.1	irregular	own	twim	0.7138711619353876	0.4652087835345372	0.34782608695652173
1.1	irregular	own	twink	0.8998676870443899	0.728619330396594	0.5769230769230769
1.1	irregular	own	twite	0.7718415267971652	0.4924150872216412	0.25
1.1	irregular	own	vink	0.9289251231442684	0.9289251231442684	0.6153846153846154
1.1	irregular	own	vrill	0.9155899592136832	0.38076628777099597	0.625
1.1	irregular	own	vrink	0.7403984313448542	0.7403984313448542	0.4230769230769231
1.1	irregular	own	vrite	0.5680738434412476	0.5097105065230071	0.30434782608695654
1.1	irregular	own	vurn	0.6778384157579144	0.580218897241693	0.5416666666666666
1.1	irregular	own	yide	0.7841681456376568	0.4613753609449557	0.391304347826087
1.1	irregular	own	yill	0.9155899592136832	0.33992239737895563	0.782608695652174
1.1	irregular	own	zeem	1	1	0.6521739130434783
1.1	irregular	own	zeep	0.6330236380813812	0.5522016025098342	0.5217391304347826
1.1	irregular	own	zell	0.9155899592136832	0.3350589949370717	0.2692307692307692
1.1	irregular	own	zim	0.8248619149777238	0.8248619149777238	0.6956521739130435
1.1	irregular	own	zite	0.7454089129026418	0.7454089129026418	0.3333333333333333
1.1	regular	coplayer	beeve	0.8760675281811514	0.9506030223899739	0.6153846153846154
1.1	regular	coplayer	blide	0.7829016668651589	0.9470332655511478	0.5217391304347826
1.1	regular	coplayer	blurn	0.9835884467748506	0.9864492735241779	0.6666666666666666
1.1	regular	coplayer	breep	0.5484932856105598	0.8022154547559782	0.2916666666666667
1.1	regular	coplayer	brive	0.6233257410830562	0.7640435512416599	0.25
1.1	regular	coplayer	brurn	0.9835884467748506	0.9864492735241779	0.4583333333333333
1.1	regular	coplayer	cheel	0.7033649711464584	0.8725717988802509	0.6521739130434783
1.1	regular	coplayer	cheem	1	1	0.46153846153846156
1.1	regular	coplayer	cheen	1	1	0.6521739130434783
1.1	regular	coplayer	chim	0.8541500394431276	0.8881914011067579	0.3333333333333333
1.1	regular	coplayer	chite	0.8602176784612262	0.9403085140584536	0.3333333333333333
1.1	regular	coplayer	dreen	1	1	0.5652173913043478
1.1	regular	coplayer	dreep	0.5484932856105598	0.831522158444015	0.23076923076923078
1.1	regular	coplayer	drell	0.9155899592136832	0.9722467850636032	0.46153846153846156
1.1	regular	coplayer	drurn	0.9835884467748506	0.9896190003081966	0.5217391304347826
1.1	regular	coplayer	dweep	0.5319307624339821	0.8220590693208054	0.3076923076923077
1.1	regular	coplayer	dwide	0.7841681456376568	0.9457927919038953	0.3076923076923077
1.1	regular	coplayer	dwill	0.9155899592136832	0.9722467850636032	0.46153846153846156
1.1	regular	coplayer	dwim	0.7138711619353876	0.7755853267772885	0.4583333333333333
1.1	regular	coplayer	dwing	0.7062877882701784	0.9326090937860614	0.5384615384615384
1.1	regular	coplayer	dwink	0.8998676870443899	0.9762971018017355	0.34782608695652173
1.1	regular	coplayer	feem	1	1	0.6086956521739131
1.1	regular	coplayer	fide	0.9154709676018904	0.9154709676018905	0.4230769230769231
1.1	regular	coplayer	fim	0.8393380184291316	0.9103550118488348	0.6153846153846154
1.1	regular	coplayer	fleel	1	1	0.46153846153846156
1.1	regular	coplayer	frim	0.8248619149777238	0.8878328811842341	0.782608695652174
1.1	regular	coplayer	geem	1	1	0.6956521739130435
1.1	regular	coplayer	geeve	0.9209183614324898	0.9560737268871545	0.6086956521739131
1.1	regular	coplayer	gim	0.7138711619353876	0.8327040221437051	0.6153846153846154
1.1	regular	coplayer	glill	0.9155899592136832	0.9617175543259442	0.4583333333333333
1.1	regular	coplayer	gline	0.8761751979855581	0.9214240511237931	0.6153846153846154
1.1	regular	coplayer	gling	0.7568219552724097	0.9324196043114522	0.6086956521739131
1.1	regular	coplayer	glink	0.7409149085767697	0.9176253870631196	0.4166666666666667
1.1	regular	coplayer	greel	1	1	0.5652173913043478
1.1	regular	coplayer	greem	1	1	0.5769230769230769
1.1	regular	coplayer	gring	0.7375500849042943	0.9257296026571844	0.34782608695652173
1.1	regular	coplayer	grink	0.7403984313448542	0.91730671898461	0.34615384615384615
1.1	regular	coplayer	gurn	0.6778384157579144	0.7278465165787168	0.4166666666666667
1.1	regular	coplayer	hurn	0.9835884467748506	0.9896190003081966	0.6956521739130435
1.1	regular	coplayer	jeem	1	1	0.5833333333333334
1.1	regular	coplayer	jine	0.808393059246601	0.8832092580706202	0.5217391304347826
1.1	regular	coplayer	jink	0.7409149085767697	0.9307696624859881	0.6086956521739131
1.1	regular	coplayer	jurn	0.6778384157579144	0.7278465165787168	0.625
1.1	regular	coplayer	kleel	1	1	0.34615384615384615
1.1	regular	coplayer	kleem	1	1	0.625
1.1	regular	coplayer	klide	0.7829016668651589	0.9454088913323901	0.4230769230769231
1.1	regular	coplayer	klill	0.9155899592136832	0.9617175543259442	0.5416666666666666
1.1	regular	coplayer	klite	0.7718415267971652	0.8973020737074557	0.3333333333333333
1.1	regular	coplayer	kreen	1	1	0.5416666666666666
1.1	regular	coplayer	lell	0.9155899592136832	0.9670285778787765	0.5652173913043478
1.1	regular	coplayer	ming	0.7835746010100221	0.9413168908668922	0.6086956521739131
1.1	regular	coplayer	murn	0.6778384157579144	0.760850818476842	0.6153846153846154
1.1	regular	coplayer	neem	1	1	0.5416666666666666
1.1	regular	coplayer	neen	1	1	0.5384615384615384
1.1	regular	coplayer	nink	0.7409149085767697	0.9176253870631196	0.375
1.1	regular	coplayer	pite	0.945188202887024	0.9776665852627677	0.4166666666666667
1.1	regular	coplayer	pleel	1	1	0.3333333333333333
1.1	regular	coplayer	pline	0.8761751979855581	0.9254172791509071	0.6956521739130435
1.1	regular	coplayer	preem	1	1	0.5769230769230769
1.1	regular	coplayer	prill	0.9155899592136832	0.9722467850636032	0.7692307692307693
1.1	regular	coplayer	pring	0.7375500849042943	0.9163610006796548	0.2916666666666667
1.1	regular	coplayer	prurn	0.9835884467748506	0.9864492735241779	0.5833333333333334
1.1	regular	coplayer	quide	0.7841681456376568	0.9474061576573848	0.43478260869565216
1.1	regular	coplayer	quing	0.7062877882701784	0.9326090937860614	0.38461538461538464
1.1	regular	coplayer	quink	0.8998676870443899	0.9762971018017355	0.6086956521739131
1.1	regular	coplayer	rurn	0.9835884467748506	0.9896190003081966	0.5652173913043478
1.1	regular	coplayer	schmeem	1	1	0.5652173913043478
1.1	regular	coplayer	schmim	0.7897565020866556	0.8805931462009488	0.5384615384615384
1.1	regular	coplayer	schmine	0.9169076686720172	0.9445286494022729	0.6666666666666666
1.1	regular	coplayer	schmite	0.7718415267971652	0.9221254905555197	0.34782608695652173
1.1	regular	coplayer	shing	0.6140059072911342	0.8624943174989741	0.3333333333333333
1.1	regular	coplayer	shreen	1	1	0.6153846153846154
1.1	regular	coplayer	shreep	0.5484932856105598	0.8022154547559782	0.20833333333333334
1.1	regular	coplayer	shride	0.5176953847473417	0.8376754776558601	0.38461538461538464
1.1	regular	coplayer	shring	0.7375500849042943	0.9257296026571844	0.30434782608695654
1.1	regular	coplayer	skeen	1	1	0.5
1.1	regular	coplayer	skeep	0.5319307624339821	0.8220590693208054	0.3076923076923077
1.1	regular	coplayer	skell	0.9155899592136832	0.9722467850636032	0.46153846153846156
1.1	regular	coplayer	sking	0.8495007220414647	0.9561803806789855	0.25
1.1	regular	coplayer	skrill	0.9155899592136832	0.9617175543259442	0.5833333333333334
1.1	regular	coplayer	skrine	0.5958105755120673	0.7278811683942161	0.5
1.1	regular	coplayer	skrink	0.7403984313448542	0.91730671898461	0.3076923076923077
1.1	regular	coplayer	skrurn	0.9835884467748506	0.9883620883662232	0.6153846153846154
1.1	regular	coplayer	skurn	0.9835884467748506	0.9883620883662232	0.5769230769230769
1.1	regular	coplayer	sleel	1	1	0.3076923076923077
1.1	regular	coplayer	slill	0.9155899592136832	0.9722467850636032	0.6923076923076923
1.1	regular	coplayer	sline	0.8761751979855581	0.9168759840691795	0.5
1.1	regular	coplayer	slive	0.7255085865447082	0.8333371328641711	0.5217391304347826
1.1	regular	coplayer	slurn	0.9835884467748506	0.9864492735241779	0.7083333333333334
1.1	regular	coplayer	smill	0.9155899592136832	0.9670285778787765	0.5652173913043478
1.1	regular	coplayer	smim	0.7897565020866556	0.8372053197860908	0.375
1.1	regular	coplayer	smink	0.929725211155199	0.9807914024411187	0.46153846153846156
1.1	regular	coplayer	sneem	1	1	0.5416666666666666
1.1	regular	coplayer	sneen	1	1	0.6521739130434783
1.1	regular	coplayer	sneep	0.6330236380813812	0.8825728630032816	0.34782608695652173
1.1	regular	coplayer	snine	0.8761751979855581	0.9214240511237931	0.6538461538461539
1.1	regular	coplayer	sning	0.8234186488596761	0.9537926543217122	0.391304347826087
1.1	regular	coplayer	snink	0.7409149085767697	0.9176253870631196	0.3333333333333333
1.1	regular	coplayer	snite	0.7718415267971652	0.9385112688931635	0.3076923076923077
1.1	regular	coplayer	snurn	0.9835884467748506	0.9883620883662232	0.6153846153846154
1.1	regular	coplayer	sping	0.8495007220414647	0.9561803806789855	0.20833333333333334
1.1	regular	coplayer	splide	0.7829016668651589	0.9469999427879395	0.25
1.1	regular	coplayer	spling	0.7568219552724097	0.9470949807917085	0.3076923076923077
1.1	regular	coplayer	splink	0.7409149085767697	0.9307696624859881	0.43478260869565216
1.1	regular	coplayer	splive	0.7255085865447082	0.8333371328641711	0.6086956521739131
1.1	regular	coplayer	splurn	0.9835884467748506	0.9896190003081966	0.7391304347826086
1.1	regular	coplayer	spreem	1	1	0.46153846153846156
1.1	regular	coplayer	sprell	0.9155899592136832	0.9670285778787765	0.6521739130434783
1.1	regular	coplayer	spride	0.5635008056678296	0.8612074408102257	0.23076923076923078
1.1	regular	coplayer	sprurn	0.9835884467748506	0.9883620883662232	0.6538461538461539
1.1	regular	coplayer	squeen	1	1	0.5833333333333334
1.1	regular	coplayer	squeep	0.5319307624339821	0.7916710543015907	0.2916666666666667
1.1	regular	coplayer	squide	0.7841681456376568	0.9473726708361079	0.25
1.1	regular	coplayer	squine	0.9371183282858644	0.9604857261079071	0.6538461538461539
1.1	regular	coplayer	squite	0.7718415267971652	0.8973020737074557	0.3333333333333333
1.1	regular	coplayer	stell	0.9155899592136832	0.9670285778787765	0.5652173913043478
1.1	regular	coplayer	streel	1	1	0.4782608695652174
1.1	regular	coplayer	streen	1	1	0.5
1.1	regular	coplayer	strill	0.9155899592136832	0.9670285778787765	0.8260869565217391
1.1	regular	coplayer	strim	0.8248619149777238	0.8651387540692465	0.375
1.1	regular	coplayer	strine	0.5958105755120673	0.741673839720086	0.4782608695652174
1.1	regular	coplayer	strink	0.7403984313448542	0.91730671898461	0.3076923076923077
1.1	regular	coplayer	strite	0.5223415272025212	0.7437438555706846	0.20833333333333334
1.1	regular	coplayer	surn	0.9835884467748506	0.9883620883662232	0.6153846153846154
1.1	regular	coplayer	sweel	1	1	0.43478260869565216
1.1	regular	coplayer	swide	0.7841681456376568	0.9473726708361079	0.16666666666666666
1.1	regular	coplayer	swite	0.7718415267971652	0.9385112688931635	0.4230769230769231
1.1	regular	coplayer	swurn	0.9835884467748506	0.9864492735241779	0.6666666666666666
1.1	regular	coplayer	theel	0.6776013984474349	0.8423288739531332	0.20833333333333334
1.1	regular	coplayer	theep	0.6330236380813812	0.8511055767140203	0.4166666666666667
1.1	regular	coplayer	thide	0.8103906228224429	0.8103906228224429	0.23076923076923078
1.1	regular	coplayer	threll	0.9155899592136832	0.9617175543259442	0.4583333333333333
1.1	regular	coplayer	thride	0.5176953847473417	0.8421293327402338	0.34782608695652173
1.1	regular	coplayer	thrim	0.8248619149777238	0.8651387540692465	0.4166666666666667
1.1	regular	coplayer	thring	0.7375500849042943	0.9257296026571844	0.5217391304347826
1.1	regular	coplayer	thurn	0.9835884467748506	0.9896190003081966	0.5217391304347826
1.1	regular	coplayer	trell	0.9155899592136832	0.9670285778787765	0.6521739130434783
1.1	regular	coplayer	trine	0.5958105755120673	0.741673839720086	0.34782608695652173
1.1	regular	coplayer	trink	0.6161333976380446	0.8637159085229582	0.2916666666666667
1.1	regular	coplayer	trurn	0.9835884467748506	0.9883620883662232	0.6923076923076923
1.1	regular	coplayer	twell	0.7717736258285047	0.9051778687872162	0.5652173913043478
1.1	regular	coplayer	twim	0.7138711619353876	0.8110070260751864	0.34782608695652173
1.1	regular	coplayer	twink	0.8998676870443899	0.9720056841783165	0.5769230769230769
1.1	regular	coplayer	twite	0.7718415267971652	0.8973020737074557	0.25
1.1	regular	coplayer	vink	0.9289251231442684	0.9805610934582308	0.6153846153846154
1.1	regular	coplayer	vrill	0.9155899592136832	0.9617175543259442	0.625
1.1	regular	coplayer	vrink	0.7403984313448542	0.91730671898461	0.4230769230769231
1.1	regular	coplayer	vrite	0.5680738434412476	0.8259202119124771	0.30434782608695654
1.1	regular	coplayer	vurn	0.6778384157579144	0.7278465165787168	0.5416666666666666
1.1	regular	coplayer	yide	0.7841681456376568	0.9474061576573848	0.391304347826087
1.1	regular	coplayer	yill	0.9155899592136832	0.9670285778787765	0.782608695652174
1.1	regular	coplayer	zeem	1	1	0.6521739130434783
1.1	regular	coplayer	zeep	0.6330236380813812	0.8825728630032816	0.5217391304347826
1.1	regular	coplayer	zell	0.9155899592136832	0.9722467850636032	0.2692307692307692
1.1	regular	coplayer	zim	0.8248619149777238	0.8878328811842341	0.6956521739130435
1.1	regular	coplayer	zite	0.7454089129026418	0.883487078943954	0.3333333333333333
1.1	regular	own	beeve	0.8760675281811514	0.9204678045330719	0.6153846153846154
1.1	regular	own	blide	0.7829016668651589	0.8730902130977807	0.5217391304347826
1.1	regular	own	blurn	0.9835884467748506	0.9939657410546711	0.6666666666666666
1.1	regular	own	breep	0.5484932856105598	0.6547190215687764	0.2916666666666667
1.1	regular	own	brive	0.6233257410830562	0.7483397493429129	0.25
1.1	regular	own	brurn	0.9835884467748506	0.9939657410546711	0.4583333333333333
1.1	regular	own	cheel	0.7033649711464584	0.9195154560983746	0.6521739130434783
1.1	regular	own	cheem	1	1	0.46153846153846156
1.1	regular	own	cheen	1	1	0.6521739130434783
1.1	regular	own	chim	0.8541500394431276	0.9329255307145868	0.3333333333333333
1.1	regular	own	chite	0.8602176784612262	0.8997449886054179	0.3333333333333333
1.1	regular	own	dreen	1	1	0.5652173913043478
1.1	regular	own	dreep	0.5484932856105598	0.7082214471042496	0.23076923076923078
1.1	regular	own	drell	0.9155899592136832	0.9820050833016923	0.46153846153846156
1.1	regular	own	drurn	0.9835884467748506	0.9952427360904201	0.5217391304347826
1.1	regular	own	dweep	0.5319307624339821	0.6951482259050051	0.3076923076923077
1.1	regular	own	dwide	0.7841681456376568	0.8861493923028337	0.3076923076923077
1.1	regular	own	dwill	0.9155899592136832	0.9820050833016923	0.46153846153846156
1.1	regular	own	dwim	0.7138711619353876	0.8588422403227024	0.4583333333333333
1.1	regular	own	dwing	0.7062877882701784	0.8893325132226072	0.5384615384615384
1.1	regular	own	dwink	0.8998676870443899	0.9619058760498939	0.34782608695652173
1.1	regular	own	feem	1	1	0.6086956521739131
1.1	regular	own	fide	0.9154709676018904	0.9154709676018905	0.4230769230769231
1.1	regular	own	fim	0.8393380184291316	0.9298301896429975	0.6153846153846154
1.1	regular	own	fleel	1	1	0.46153846153846156
1.1	regular	own	frim	0.8248619149777238	0.941534173555563	0.782608695652174
1.1	regular	own	geem	1	1	0.6956521739130435
1.1	regular	own	geeve	0.9209183614324898	0.9367382758870889	0.6086956521739131
1.1	regular	own	gim	0.7138711619353876	0.8673036195278043	0.6153846153846154
1.1	regular	own	glill	0.9155899592136832	0.9787058632274593	0.4583333333333333
1.1	regular	own	gline	0.8761751979855581	0.9713897573798682	0.6153846153846154
1.1	regular	own	gling	0.7568219552724097	0.8779910176636493	0.6086956521739131
1.1	regular	own	glink	0.7409149085767697	0.8807314539727351	0.4166666666666667
1.1	regular	own	greel	1	1	0.5652173913043478
1.1	regular	own	greem	1	1	0.5769230769230769
1.1	regular	own	gring	0.7375500849042943	0.8670602052461466	0.34782608695652173
1.1	regular	own	grink	0.7403984313448542	0.8976801477992195	0.34615384615384615
1.1	regular	own	gurn	0.6778384157579144	0.8631621702577801	0.4166666666666667
1.1	regular	own	hurn	0.9835884467748506	0.9952427360904201	0.6956521739130435
1.1	regular	own	jeem	1	1	0.5833333333333334
1.1	regular	own	jine	0.808393059246601	0.9373751084577708	0.5217391304347826
1.1	regular	own	jink	0.7409149085767697	0.8931322696080682	0.6086956521739131
1.1	regular	own	jurn	0.6778384157579144	0.8631621702577801	0.625
1.1	regular	own	kleel	1	1	0.34615384615384615
1.1	regular	own	kleem	1	1	0.625
1.1	regular	own	klide	0.7829016668651589	0.8854211853160437	0.4230769230769231
1.1	regular	own	klill	0.9155899592136832	0.9787058632274593	0.5416666666666666
1.1	regular	own	klite	0.7718415267971652	0.8333880073510957	0.3333333333333333
1.1	regular	own	kreen	1	1	0.5416666666666666
1.1	regular	own	lell	0.9155899592136832	0.9804835639251117	0.5652173913043478
1.1	regular	own	ming	0.7835746010100221	0.8928070058749279	0.6086956521739131
1.1	regular	own	murn	0.6778384157579144	0.9042029457736113	0.6153846153846154
1.1	regular	own	neem	1	1	0.5416666666666666
1.1	regular	own	neen	1	1	0.5384615384615384
1.1	regular	own	nink	0.7409149085767697	0.8807314539727351	0.375
1.1	regular	own	pite	0.945188202887024	0.9613005929532994	0.4166666666666667
1.1	regular	own	pleel	1	1	0.3333333333333333
1.1	regular	own	pline	0.8761751979855581	0.9611200746861966	0.6956521739130435
1.1	regular	own	preem	1	1	0.5769230769230769
1.1	regular	own	prill	0.9155899592136832	0.9820050833016923	0.7692307692307693
1.1	regular	own	pring	0.7375500849042943	0.8589812052425749	0.2916666666666667
